fulcrum_id,parcel_no,prop_add,prop_type_name,genprop,condition,comments,x,y,photo1,photo2,photo3,photo4,var,value
2d5e3cc9-6f33-42b4-aef1-966493453650,OC030080016,809 W THIRD STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.25996693,31.59361314,"d3775446-07a3-47df-b5d2-7933402e20a4,f2ff8be6-ec59-46e2-8623-91cb30c8694e",1547624a-7ffa-44e2-838f-697f31eb180d,0c14f81e-4b7b-4f34-b34e-be25a6dc7eca,blank,windows_doors,window_repaint
f4c81520-094d-4189-bbcf-73384463ff27,OC030050018,805 W SECOND STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2601482048631,31.5928283731816,"188ed9ba-f71a-42d6-9750-dbdfb7f11d47,3a34290d-f23a-488a-a9ab-4cc73b7e5d7c",3275ce7a-4f46-4f9f-b091-1a9e9191d529,a2f1d375-642a-444f-adc4-cb2d18f8c869,blank,windows_doors,window_good
d6110651-cedf-4094-bd60-c9bdf842b42a,OC030050019,806 W THIRD STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.25962048,31.59305741,"32b5d265-f913-40eb-baad-7d0d595ba9df,196e250d-bfb8-45f4-8b61-96c538d8518b",fd4f2676-bce9-43e6-ab27-eeaaf2c9785b,005123c8-6cc2-4db5-b91c-a9243c73fe4d,blank,windows_doors,window_good
f483baef-a670-4804-bbeb-edb7a88b0fae,OC1200Q0027,409 W PAULK ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.25526801,31.58932569,"3a440054-5956-4606-93cf-aed55fa92efa,6f6d6e56-a596-474e-8cfc-70a408ae1181",b17da81b-923f-4049-8b07-9399ab88b069,blank,blank,windows_doors,window_good
15f75f77-05cd-4474-91bb-21c8b9ef9125,OC0400R0010,513 S APRICOT ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2558487,31.58930008,"bad76dff-cd90-4b9d-90f6-3d263c3f3724,49f84b3e-ed04-4c61-bb0f-3b7c58838eeb",5cdccd13-9127-4488-811f-82dd346bd696,blank,blank,windows_doors,window_good
d7fa9e44-e539-4f60-a123-22d44e5be43e,OC1200Q0029,401 W PAULK ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2548142969608,31.5892690506736,"84689a51-4e87-492a-a1b6-c871a4e16aa7,9dbab994-e4a7-4f15-ac2a-c1734645b270",c767efc4-5e16-4d89-a159-a294db7ae439,blank,blank,windows_doors,window_repaint
ee6d741d-fafa-4b0f-bd72-9b66b4cbb0ba,OC120090042,510 S ALDER ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25299628,31.58923994,"2e495ec1-6aa1-4821-a711-93b32caf907b,c48168d7-9588-4e2c-966f-4f7a3865825e,4b051420-3a46-4e4f-925a-c2ee05e8979e",blank,blank,blank,windows_doors,window_good
a9beed68-70b8-4fe9-9708-d0a1f1c9bbf6,OC1200P0037,511 S ALDER ST,"Single family home, no garage",   Status unknown,sound,blank,-83.25372662,31.58923833,"4158f625-b753-4e01-a02f-6d0be163d5db,ebcd0baa-c3ea-4063-8934-25a43499b4ed",blank,blank,blank,windows_doors,window_good
48d45f27-760b-4217-b512-a338940fdc62,OC120090045,515 S BEECH ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2523211836815,31.5892185000607,"b160f53d-3ddf-487b-9d5a-3b8763c7ca38,137d7275-4621-4472-afea-72dd34d9bc59,1ebd01d7-52cf-47ab-a72b-e36a9b9680af",blank,blank,blank,windows_doors,window_good
18e3fbdb-2024-41ff-8d0f-cb707db2b57e,OC1200P0035,311 W PAULK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2542010769248,31.5892362070581,"3cd2573f-d81a-44e5-8504-a774514fa0c8,7ded93f6-01ac-44ff-84d9-d24a7770cb9d",blank,blank,blank,windows_doors,window_good
5f42fd35-0bcb-43cc-8013-74c6b42872aa,OC120040060,410 W PAULK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.255226,31.58873098,"9689c905-89eb-41c6-9839-58218a9b1eeb,a911d5f5-3a98-4731-ad31-cc7e33d7c9d2",65c770f9-a72e-437c-912b-4a22f5dc05cb,blank,blank,windows_doors,window_good
5f27b2a0-e030-4359-b6d4-e676f3d6b9b0,OC120040061,601 S ASH ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25480022,31.58871978,"f24e5449-f934-496e-9792-0ef7a0cacbdc,28cbc663-85c5-48e7-a0cd-60bea9123981",6bff35b6-a84e-44d8-94f8-58bcc579e28e,blank,blank,windows_doors,window_good
f00dded3-343c-4007-a07c-33107e49598c,OC120050071,300 W PAULK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25361291,31.58869092,"43b244a3-49dd-412d-9cf6-d86d3f9d2a67,99804d00-94c7-4b1f-a7a9-e7efae4c9670,873c6453-883d-4cad-9c88-54a9343b2c9b",blank,blank,blank,windows_doors,window_good
8f9cc4dc-eb68-42ce-bbd9-004fc1a02f63,OC120050070,304 W PAULK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25381754,31.58869557,"bf7f4745-0d72-4713-96af-488f39940677,4481d823-ac59-4a70-b229-43f0cb1c4105",e68660b7-e192-4e61-aa07-f0f9134d4df3,blank,blank,windows_doors,window_good
235c6601-cb22-4055-beb4-b4ca66af5070,OC120050069,306 W PAULK ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25400754,31.58869846,"faec315e-0f65-4a4c-a148-6860cafad816,9ee30c39-4240-4d83-a820-f2eaba9f412b",dae11580-4016-454d-8708-022470a41b06,blank,blank,windows_doors,window_crackedpanes
60677819-8931-4a52-a426-d23643d582ca,OC120050068,308 W PAULK ST,"Single family home, detached garage",Occupied   ,sound,blank,-83.25419758,31.58870151,"31ca65c5-5838-4d11-ac76-f6df36c5d705,eb6e98c2-0c2e-462b-bd19-60bf05cdbe54",191706ae-a5c5-450f-adaf-e7b1f64e77c1,blank,blank,windows_doors,window_good
958926e1-1eb7-4927-b24a-7eaae10f7650,OC120080076,208 W PAULK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25300869,31.58880405,"e36ad570-ff91-4fe2-a500-0d46616673a7,f13fc04a-88e4-41c3-9cc0-0ce6c72727df,8d79feb8-c0d6-49f9-b117-28cdfb3b2a45",blank,blank,blank,windows_doors,window_good
80768be2-d7e0-4d28-9286-4a91b1acaa78,OC120050067,310 W PAULK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2543563,31.5887007,"1671f1f8-7192-4749-b643-7fdf55df57b2,8fbf42e7-7058-48e4-91f9-b622c978a9a7",e93f0639-80de-4e84-8670-2fe95056390b,blank,blank,windows_doors,window_good
dcdf5278-c06e-400d-8d37-afa0fff31c7b,OC120080080,0 W PAULK ST,Vacant,Occupied   ,well maintained,blank,-83.2525689527392,31.5887935311115,"d017629a-97fd-407a-b952-8b0016ef2d13,4feef5fb-40e1-4c10-9aef-1f60bd33d31a,61920bc2-7292-478b-8959-468987319c20",blank,blank,blank,windows_doors,window_good
0877a32b-ea04-4d95-aed3-935cf2c56ed1,OC120080081,202 W PAULK ST,"Single family home, no garage",Occupied   ,sound,blank,-83.25236312,31.58878765,"1f7cf103-cdd3-4f91-9b5a-01e947c8cbdc,ce77e35a-96a1-4379-a757-83338b19f701",blank,blank,blank,windows_doors,window_good
53febd32-ec2b-4c33-981d-b766b0d7229c,OC120080082,200 W PAULK ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2521402,31.58878151,"3b25d8ec-e2cb-4f2f-a279-a0b23f150ec7,7644fc11-6dcb-4a17-b6df-3ff05900b098,46a21a08-eee0-4f6b-89d5-49ad3fa26f9b",blank,blank,blank,windows_doors,window_repaint
5e6e9515-dc2f-4071-b4b0-c5f242c1b772,OC120110086,110 W PAULK ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25159302,31.58862772,"387749d1-4a25-4a03-89c0-65e23047f0f7,7770fd9b-cd72-4016-836e-d6ec8c333cdc,8f1eab2b-3829-4727-aba0-776cf6d814af",blank,blank,blank,windows_doors,window_repaint
69c1f3e9-3e48-4275-a0c5-76e984b5d7d3,OC120080077,604 S ALDER ST,"Single family home, detached garage",Occupied   ,minor repairs needed,blank,-83.2530162,31.58853263,"7aae8f75-573d-4204-bb01-6e02d61374bf,7ee3b7b5-6b0d-41fd-b198-2658a29371e8,6ca31f9e-3d35-4918-9621-1969e3c58858,be3bafb5-f86a-4c0f-bb08-f2ce1ad7697d",blank,blank,blank,windows_doors,window_repaint
544e85d8-8225-4c2a-9c4b-29d51ac01ae9,OC120080083,605 S BEECH ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2523537054658,31.5885150725836,"e9237eb2-66bf-4947-8d2d-b496dca050d1,e5538e7b-db5c-45e1-89cc-5de5f88a619f",blank,blank,blank,windows_doors,window_good
42129839-edb8-4e2b-947f-4bb352de8a86,OC04001001100A,611 S APRICOT ST,"Single family home, no garage",Occupied   ,well maintained,Housing unit is used to house special needs assisted living. ,-83.2562618,31.58819152,"c4940e3b-d980-40a6-a4c1-ea864b0f77c0,48a5d4fd-6e0d-4b2f-98c9-40d0743b2a6a",f3cb40b0-6fc6-4ce5-97f2-7f8eb429dd09,blank,blank,windows_doors,window_good
421d9eb8-a9d7-4ad4-b42e-8274d2ae06aa,OC120040062,606 S APRICOT ST,"Single family home, no garage",Occupied   ,sound,blank,-83.2552821,31.58835043,"4a6830dc-5d35-43d5-9b37-8dd44e834368,c11ed1fb-7651-4311-9b7a-4d94cf640b7b",blank,blank,blank,windows_doors,window_good
e3482d8b-ea5b-4cb6-835f-5bd961829bf8,OC120040064,607 S ASH ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25487147,31.5883427,"92e14096-8919-4eca-afea-6fd232d17d2c,1dd3b98b-c334-443f-9bf7-b777436ab037",blank,blank,blank,windows_doors,window_good
47df9b47-9327-47fb-93f7-d601e871986e,OC120080078,608 S ALDER ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25302489,31.58822755,"67bcd27f-4645-4f9b-bcc0-3302676d58a7,60269d5f-14f8-4a84-bd79-45c5147e8c94,1887aa11-4105-4ded-b116-296a5c907e44",blank,blank,blank,windows_doors,window_good
05b7d24b-f990-467f-ab04-76f18aa2208d,OC120050072,309 W PARK ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25432311,31.58812515,"0a0748e0-a113-498a-991a-76f06655feda,2076e623-fdef-4916-b9de-364a4b7627ae",df7c315a-24cc-44eb-a8b9-465c659f6c49,blank,blank,windows_doors,window_good
e1007d51-fc83-495b-b880-3b952abc2596,OC120050073,305 W PARK ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25402734,31.58811785,"09904775-09e7-4423-a2f6-12b8e638e456,00842812-2072-461d-803b-d0aeac8bb38d",blank,blank,blank,windows_doors,window_good
aa25fdae-c741-4cbd-a17f-8cad9c692c82,OC120080084,611 S BEECH ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.2523644343019,31.5882443244171,"0fa6df88-c65a-4564-802d-a99fe8dbd9be,518dee36-7351-47d8-8484-3fe59330cd6d",blank,blank,blank,windows_doors,window_minreplace
20b6332e-defe-4cdd-980b-f38350570ec1,OC120050074,611 S ALDER ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25368664,31.58825081,"c36f394a-bc79-408a-b1c8-1a56e2840342,abb3a8d1-53ed-47dc-bb3f-c1a1b6e5ee93",ce409d44-720e-4ded-a570-2e1e34c4b01d,blank,blank,windows_doors,window_good
fb737e52-8dab-4e63-8c22-526692ea2d9c,OC120110087,610 S BEECH ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25134987,31.58821355,"a52b49fa-d261-4958-95b6-4be7b1f1850c,9b331c9e-e370-46b2-8c07-92e57f3e0c0b",blank,blank,blank,windows_doors,window_repaint
3b28307e-95fe-4ab4-b1b6-c4d47868601e,OC03   0080,802 W SECOND STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2598920539021,31.591873084134,"3cebd63f-7fd3-4042-8459-89db770182eb,aac248c7-34d2-40e4-a616-dcf26433e99a",48078893-628c-49cc-bc4f-fca90460b845,blank,blank,windows_doors,window_good
773adfc2-3c0c-4a1e-b9df-f83ad77a33e4,OC03   0081,800 W SECOND STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2593649998307,31.5918556632263,"355c8f19-327c-4ae1-8392-1eda1852af0a,8f6adb27-81c3-4ea9-b29e-e213a4bed1e0",blank,blank,blank,windows_doors,window_good
288a24f8-eb60-4cb3-bc2f-c231a13c2a42,OC0300I0083,612 W SECOND STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2581331953406,31.5920747094839,cceda372-0195-4eda-9769-868801252a64,blank,blank,blank,windows_doors,window_good
8c698568-d783-4b1c-9a85-c78a48959ebd,OC0300I009700A,610 W SECOND STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.2577506452799,31.5920964141698,ec059783-d6b7-4b9d-af4b-6712ff464d15,blank,blank,blank,windows_doors,window_repaint
ef2b809b-b217-46fb-a7d6-101473364f20,OC0300I0089,608 W SECOND STREET,"Single family home, attached garage", Unoccupied  ,minor repairs needed,blank,-83.257515616715,31.5920935582904,6265671e-44e6-45e6-a48a-914c48b5bd6d,blank,blank,blank,windows_doors,window_repaint
ac21660e-58a6-416e-8530-91c8bf49f575,OC0300I0090,604 W SECOND STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2572655007243,31.5920932727024,4dff1fb4-5614-4ffa-ae95-3c0446207035,blank,blank,blank,windows_doors,window_good
d08cafbc-5c59-48d9-a73f-26c000dafca0,OC0300I0091,600 W SECOND STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2570170611143,31.5920904168229,cf8ac3f8-9ceb-4f27-b3c7-cd0063ac85c4,blank,blank,blank,windows_doors,window_good
6db4fe8f-50aa-44aa-882f-959987c0a92b,OC0300H0092,508 W SECOND STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.2565470039845,31.5920501489122,de79bde9-43d6-4b73-a704-d30f0c556d13,blank,blank,blank,windows_doors,window_good
95ec3316-31ed-4a19-a804-cdda17553bb9,OC0300H0093,506 W SECOND STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2562690600753,31.5920441515623,440ab623-0f78-472a-b8ec-7b840a6d68fc,blank,blank,blank,windows_doors,window_good
e9e11442-6ce0-44c1-91c9-c3d241f62d5d,OC0300H0094,502 W SECOND STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2559800520539,31.5920341559783,55a2608e-fe69-475e-b89a-7c6671dd8f75,blank,blank,blank,windows_doors,window_good
3c2f9aab-2575-4f76-a609-f455e0e39b8c,OC0300H0095,301 S APRICOT ST,"Single family home, no garage",Occupied   ,substantial rehabilitation needed,blank,-83.25567911,31.59209457,"09676ff6-ce36-4cc4-ba89-e04e81825ec3,1042728d-503a-4e1d-aff2-2e75ccfef1f5",9a25863b-7be0-4e9a-ad83-420a5d8d71d9,blank,blank,windows_doors,window_repaint
86d8b5ef-ee8a-449e-8772-a41e2127e7fa,OC1100F0166,410 W SECOND STREET,"Single family home, detached garage",Occupied   ,sound,blank,-83.2552709430456,31.5920198765708,"1bcd673b-8c62-4e36-b061-5de8aacae8f7,6f55a514-6d8d-43d1-a08f-0206e5098049","3111042b-4137-44e4-929a-c63e0d8fac89,d2413609-4281-4cd0-8c68-cf47af8b2a0d",blank,blank,windows_doors,window_good
0bebcc5c-bb69-4174-9ff3-8b21b3fbd4f9,OC1100F0165,406 W SECOND STREET,"Single family home, no garage", Unoccupied  ,sound,blank,-83.2550898939371,31.5920127368662,"1efe8b98-e309-4efb-a311-8a1ac462d917,81321231-2546-4de7-a5b9-5272ea35ee8d",blank,blank,blank,windows_doors,window_good
57bb48ad-6abe-412b-8305-c7c68d0362d4,OC1100F0163,301 S ASH ST,"Single family home, no garage",   Status unknown,sound,blank,-83.25475004,31.59210188,"bb689e6b-9aac-462f-bb8d-3b99ad515544,1e1c0120-402e-45b6-8ce4-02554826493c",4577f748-a84c-4072-8ef2-f4c4046e044d,blank,blank,windows_doors,window_repaint
1809cafc-e74f-412c-83b0-00a3e18e8e57,OC1100D0162,310 W SECOND STREET,"Single family home, detached garage",Occupied   ,well maintained,blank,-83.2542208582163,31.5919938880433,"a1431038-1059-4b6d-99f1-80b67ba3e481,20319511-2e8f-49e5-a94b-6c1506ae113f",8d7a85d2-308a-4926-9c0f-01aa9a7c05be,blank,blank,windows_doors,window_good
66615a40-0b5b-4229-aa23-9f29516ad44c,OC1100D0160,304 W SECOND STREET,"Single family home, no garage", Unoccupied  ,minor repairs needed,blank,-83.2539211213589,31.5919861771602,"4e35d8e4-6034-4935-a099-123ed035ce75,36a0ae3d-e0fb-4421-9daa-bee1a55b1741",blank,blank,blank,windows_doors,window_repaint
ea163c08-f9fb-418a-8c0f-5d5b6262b0c1,OC1100D0157,300 W SECOND STREET,Non-residential,Occupied   ,well maintained,blank,-83.2535774633288,31.5919810365711,"761a5d21-1a73-4a0b-a005-1f389c1d81d0,cb6e1073-a6b9-49ce-803b-4b9bebef5cd0,1d64263a-7fb1-4859-a892-35f7ff14a32c,d6c22ff7-b318-42bb-a4b4-6fa7dc35c1c1",blank,blank,blank,windows_doors,window_repaint
a2ad2d46-3869-4450-8567-ec6d6422f04e,OC1100B0155,208 W SECOND STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2530359923839,31.591956761563,"af5cad63-4b96-4777-a78d-fd1b2d636b2d,cbf0ece3-3e03-4a98-b9ca-a82f93b0f26b",blank,blank,blank,windows_doors,window_good
e46af85a-d612-474a-afa5-bf9da80f4ae8,OC1100B0153,206 W SECOND STREET,"Single family home, attached garage", Unoccupied  ,moderate rehabilitation needed,blank,-83.2527161389589,31.591949907442,"d238c80e-259e-44a3-90e6-6e5c6f795756,f90bffe9-c854-4c13-b18b-aa4683c73ccc",blank,blank,blank,windows_doors,window_repaint
8a9bf3db-5d08-4a89-80ef-81ec734a74b3,OC1100B0150,301 S BEECH ST,"Single family home, attached garage",Occupied   ,minor repairs needed,blank,-83.2522132247687,31.5919733256868,"9ae79bcb-5c9c-4d71-99ad-67877bb6641a,1d647bd7-9336-4629-bf21-4cbff8aa969b",blank,blank,blank,windows_doors,window_repaint
0302c31e-763f-4f44-97c0-b61cf2ad06b4,OC030010085,714 W FIRST STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2587702199817,31.591683453095,"0fdb219f-b4e1-474c-a176-75d0b7fd9f68,be293c1f-04ac-4772-bd59-a2973c019967",blank,blank,blank,windows_doors,window_good
52dc0e20-cd46-42c1-a834-b0e376195305,OC1100F0164,305 S ASH ST,"Single family home, no garage",Occupied   ,well maintained,blank,-83.25475845,31.59191176,"479af086-c774-4503-8fc5-ea7ac7b2a431,c2d8ca4d-7f59-4fb5-bcf6-c077d9209941",be633703-f5ba-4f08-922c-d1aca0ed8f0a,blank,blank,windows_doors,window_good
6be495ed-b03d-4d29-b819-42b52b3a5ffd,OC0300H0096,305 S APRICOT ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2556471,31.59192516,"bba0eb48-8c8f-4e15-983f-5ec3ea3f7503,fa313b2a-95a7-46b2-b0bb-d606e81ea78a",ef9756c9-8fc8-48ca-9ca0-5e4551ed0622,blank,blank,windows_doors,window_good
78632e94-57bc-4618-b64d-6e373100debb,OC0300I0097,605 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2575997710228,31.5916897360573,"71ef28ad-b66f-41ce-9ce7-9acd1ebed1ed,dd9d67ff-42bf-427a-9857-cf8db6206d17",2bf77b57-9e02-4e72-91f3-f1d2d48e2875,blank,blank,windows_doors,window_repaint
4b32718e-bef0-4853-bd39-7492f117eb40,OC0300I0098,603 W FIRST STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2572882995009,31.5916814539705,"9b38d780-48a1-4469-8a98-800530c77dc2,42e71477-6ba7-457f-991c-9cbd8c5aae0d",blank,blank,blank,windows_doors,window_good
136590ac-daf2-47cc-94d7-aecaac23a2fd,OC0300I0099,601 W FIRST STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2570522651076,31.5916751710077,"6cf0c202-0e77-473d-81e7-fbd0f2dbaa91,433c3db1-b140-4103-80d9-ea9a978cf97a",07073ff9-43c4-44b4-a7de-799e041324c3,blank,blank,windows_doors,window_good
6ce603c3-a9b5-45cf-87b9-b669f36fad6e,OC1100B0151,303 S BEECH ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.2522128894925,31.591697446965,"7f559122-06b6-478c-bb5e-b40fe6e12c5d,3dd9e82c-05c0-4199-907a-9db9e0275b8c,57761550-80ae-40bc-bf04-1bcc20a689dc",blank,blank,blank,windows_doors,window_repaint
0b602b0b-ae3b-4b02-b450-6f73db181037,OC0300H0100,507 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2563542202115,31.5916146260712,492d7c99-6d4f-4162-a99e-23df1716a145,blank,blank,blank,windows_doors,window_repaint
4c5cb83c-719e-494a-9272-fa6739e0a51b,OC0300H0101,309 S APRICOT ST,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.25574996,31.59158972,"db98af46-f984-4399-a5c1-3bb507c86f3e,49150c54-4a41-4df4-ac3e-cbef7bdf6e45",d335b4ed-1102-4678-a829-7ff72feef0ef,blank,blank,windows_doors,window_good
702c4df9-c787-44ad-8313-4042c1d54610,OC1100F016600A,310 S APRICOT ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25524732,31.59157516,"6f919642-bc5a-45a0-977c-34f17ab35f2f,d114b3a7-17e3-48d1-811f-43540e598b8a",8c03330c-797c-4532-a39d-4eeb9ffc6a41,blank,blank,windows_doors,window_repaint
99db8f62-90c5-45b2-928e-88fe404428ea,OC1100F0167,405 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.255031555891,31.5915735011863,"c2437e8a-5578-442e-b46d-7987d46f5658,23e1d98c-4821-4fa0-8f33-747b0aa78731",blank,blank,blank,windows_doors,window_good
8da0ee13-20e3-4c2c-a983-78338f175f9e,OC1100F0168,401 W FIRST STREET,"Single family home, no garage",Occupied   ,moderate rehabilitation needed,blank,-83.2547294721007,31.5915632199622,"60bb698a-41cc-4ad4-b417-715711976f35,bfce1c22-9de8-414f-b117-27209ecab4a3","c394a16d-98f9-417b-be0e-d746fe6502fe,56f9b02b-92db-4a03-b449-4d02df4fecc2",blank,blank,windows_doors,window_repaint
12fe6155-872b-4ec5-bfe0-2268e4bd6907,OC1100D0161,309 W FIRST STREET,"Single family home, attached garage",Occupied   ,moderate rehabilitation needed,blank,-83.2541481032968,31.5915517963786,"dc33743c-ef8f-4f97-96e4-2684e4a32783,8708b7eb-8699-45fa-a899-5c7bc2fca614",875f561e-2a7c-4393-adde-2089e1a56c73,blank,blank,windows_doors,window_repaint
46cb4d88-5443-43be-8d5e-8511f4320f74,OC1100B0156,209 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2530594617128,31.5915295203865,"36e13576-25d5-430b-a309-30efcd18d930,2f0e5a6e-9f9b-4d2c-ae17-938e3efcd633,a6abc0e1-f8a9-4c46-ae0c-5e67f088618c",blank,blank,blank,windows_doors,window_good
cfc5f587-002a-4621-938d-898cdbe900d8,OC1100D0159,309 S ALDER ST,"Single family home, attached garage",Occupied   ,sound,blank,-83.25367281,31.59153722,"439371eb-e4e9-4cbe-867e-c0bd05b51c6d,ea8b03e4-457d-4275-be2a-ab7f492b8390,f4912c22-30e6-452f-9cff-fb6e4b14ea93",87ab547b-1c01-488c-a6b2-db57888abf0b,blank,blank,windows_doors,window_good
fe1e2c12-4109-4124-a871-27ae6bcef7a2,OC1100B0154,205 W FIRST STREET,"Single family home, attached garage",Occupied   ,minor repairs needed,blank,-83.2527288794517,31.5915246653618,"976f1fe0-8cc5-40a7-a95a-ceab14b4f013,96c40665-b881-424d-a693-164f1f0fe195,8675d909-7661-47fe-a820-74c3b20cc0d0",blank,blank,blank,windows_doors,window_repaint
7df7a648-f055-44db-b1c0-8cd2330de600,OC1100B0152,309 S BEECH ST,"Single family home, no garage",Occupied   ,minor repairs needed,blank,-83.2522165775299,31.591444414624,"e8b664f3-b28d-4110-997e-0f377df9c682,17539055-e38a-48d8-8280-961d647fd123,c8330b28-a803-4db1-8cfe-f5425dadd01d",blank,blank,blank,windows_doors,window_repaint
7af7ee29-4ef6-4268-9e5c-6a70bc9b827a,0061   0054,604 W FIRST STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2579819858074,31.5913230388214,"ee09f2a9-5a0f-42e0-bae4-57946a257328,28fcb2f9-2a2f-483a-9548-d6a58a612a7a",blank,blank,blank,windows_doors,window_good
b55f2be7-dd2a-4631-8bdf-370219bfa888,OC030010102,602 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2573211565614,31.5908518136189,"ae9f9434-c5b4-43cb-a3a4-3d512ad92aad,c25eb68f-da5b-4fa9-877a-df287d5c4580",blank,blank,blank,windows_doors,window_repaint
653e6d5b-cd2e-48e2-9568-9742612bce44,OC0400O0001,506 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2563729956746,31.5910597241839,"5f037191-e343-4a77-aede-87269dac0a73,b927b985-5986-4483-8288-7f399dcff74d",d69c604d-b7ca-498f-a39a-2604e06817de,blank,blank,windows_doors,window_good
872cb028-3ea8-45f4-85da-bcd7d292458b,OC0400O0002,401 S APRICOT ST,"Single family home, detached garage",Occupied   ,minor repairs needed,blank,-83.25572698,31.59103764,"449a4a1f-3721-4d44-972f-9dc58238a676,928babb9-c182-48ba-b437-a04fde5702f0",47b230f4-c9f1-460f-b6a6-52f417c4ac82,blank,blank,windows_doors,window_good
efc858fa-f885-4ed8-8dee-69de579a7a1a,OC1200N0001,408 W FIRST STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2552092522383,31.5910303082942,"a0ecedc1-b89d-427c-9707-47ff5f2cda2c,218b875e-dfa7-47ac-b901-f7ba482add05",2447739d-b488-475b-8922-2a09c62bfc41,blank,blank,windows_doors,window_good
cb6d2eb8-b018-48b7-8372-703b96e77662,OC1200N0002,400 W FIRST STREET,"Single family home, attached garage",Occupied   ,sound,blank,-83.2548273727298,31.5910165999153,"53782c7a-f23d-4fa5-a12e-6591cc5184cf,d33f4d1b-0210-4b18-9761-b7e1f61bda6c",56a07e1b-58a7-4618-b3a8-4eda5d407b44,blank,blank,windows_doors,window_good
eddcac54-e166-42a1-a75f-21f4b284de28,OC1200M0006,310 W FIRST STREET,"Single family home, attached garage",Occupied   ,well maintained,blank,-83.2541108876467,31.5910094601338,"9fc1889a-2c7c-4568-8a5c-db8538a352e2,51a1c989-b7f2-4df2-841e-c95290172e92",9319ba9e-083a-4ffa-a21a-ca386e2f2068,blank,blank,windows_doors,window_good
a7832e91-601b-49b9-a149-077aa5132c50,OC1200M0007,300 W FIRST STREET,"Single family home, no garage",Occupied   ,well maintained,blank,-83.2536351308227,31.5909957517518,"607bfde9-5c9d-4b54-ba30-a8074bbb3832,bc0a911b-e8c5-4c9f-9600-e7a262952cd6,1b98e07e-7938-4f97-9f64-98cfada4d5c2",blank,blank,blank,windows_doors,window_good
e827f82f-d788-4c16-9f45-70e160649cee,OC12   0012,208 W FIRST STREET,"Single family home, no garage",Occupied   ,sound,blank,-83.253075890243,31.5909634799278,"52e9f598-10b6-402c-be24-51e98c1d2dd3,e104f848-6827-4a60-bef7-69d6b059db67,f682032a-089a-413e-be74-f889b4aba267,ecfdb7f2-cf9a-4d65-83e3-259b83c7d34e,4ce3af87-7442-4f9e-8d71-db074c2741c1",blank,blank,blank,windows_doors,window_repaint
